listing_id,housing_program,county,estate,latitude,longitude,price_kes,bedrooms,property_type,schools_2km,hospitals_3km,transit_stops_1km
210,County affordable,Uasin Gishu,Eldoret Langas — Block 11 Unit 2006,0.500508,35.240954,4014856,2,apartment,21,5,2
211,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 6 Unit 148,-1.14964,36.998067,6457992,4,apartment,29,6,7
212,County affordable,Nakuru,Nakuru Pipeline — Block 19 Unit 852,-0.302466,36.058641,2879946,2,maisonette,25,8,13
213,County affordable,Uasin Gishu,Eldoret Langas — Block 7 Unit 1689,0.479842,35.248577,3412102,3,apartment,13,5,10
214,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 2 Unit 281,-1.443514,36.974591,3821363,2,apartment,7,10,3
215,County affordable,Nakuru,Nakuru Pipeline — Block 26 Unit 345,-0.280431,36.068888,2994844,2,maisonette,18,11,4
216,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 22 Unit 404,-1.170265,36.975684,2450383,1,maisonette,32,15,30
217,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 11 Unit 1450,-1.307388,36.882377,3519598,3,maisonette,25,18,22
218,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 22 Unit 1050,-1.301629,36.894314,2265498,2,apartment,10,19,25
219,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 16 Unit 688,-1.462944,36.960783,2543016,2,apartment,14,9,10
220,Boma Yangu / AHP,Machakos,Kangundo Road — Block 1 Unit 2138,-1.329431,37.003626,3008174,3,maisonette,25,16,14
221,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 27 Unit 2053,-1.29405,36.845737,5183994,3,apartment,35,14,14
222,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 18 Unit 995,-1.474406,36.951865,2676680,1,apartment,9,2,13
223,County affordable,Nakuru,Nakuru Pipeline — Block 26 Unit 1993,-0.300998,36.059687,3716171,3,apartment,20,12,8
224,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 14 Unit 699,-1.231243,36.919469,2590878,1,apartment,41,8,7
225,County affordable,Nakuru,Nakuru Pipeline — Block 20 Unit 1101,-0.302693,36.055326,2588004,1,apartment,10,5,3
226,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 19 Unit 1308,-1.479157,36.960882,3264210,3,maisonette,26,20,15
227,Coast affordable,Mombasa,Mombasa Likoni — Block 9 Unit 1477,-4.081663,39.64565,2601605,1,apartment,15,9,12
228,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 4 Unit 292,-1.119116,36.977935,4120051,2,apartment,8,11,12
229,Private affordable,Kajiado,Ongata Rongai — Block 2 Unit 1864,-1.380447,36.781018,5469717,3,apartment,17,2,12
230,Boma Yangu / AHP,Nairobi,Starehe — Block 26 Unit 2110,-1.271033,36.834918,2287702,1,apartment,24,11,14
231,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 6 Unit 232,-1.501323,36.949673,4646229,3,maisonette,6,4,12
232,Coast affordable,Mombasa,Mombasa Bamburi — Block 14 Unit 571,-3.977221,39.713627,5569247,3,apartment,10,4,2
233,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 26 Unit 1986,-1.282814,36.83072,5351669,4,maisonette,22,16,13
234,County affordable,Uasin Gishu,Eldoret Langas — Block 10 Unit 635,0.518994,35.269774,4587978,4,apartment,12,10,8
235,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 21 Unit 1309,-1.493148,36.933602,3204905,1,maisonette,18,7,4
236,County affordable,Nakuru,Nakuru Pipeline — Block 5 Unit 1349,-0.28646,36.062542,4821326,3,apartment,20,6,12
237,County affordable,Kisumu,Kisumu Manyatta — Block 6 Unit 303,-0.125817,34.772329,3597238,3,apartment,6,7,4
238,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 14 Unit 492,-1.45669,36.964856,3752304,2,apartment,28,7,4
239,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 16 Unit 1460,-1.451031,36.999447,6373568,4,maisonette,35,16,9
240,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 13 Unit 851,-1.32771,36.893024,4038566,4,apartment,16,12,28
241,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 20 Unit 424,-1.277399,36.861379,4908716,3,apartment,9,18,22
242,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 10 Unit 1127,-1.12931,36.959777,4595138,3,apartment,9,9,6
243,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 8 Unit 1231,-1.315448,36.898095,4323736,3,maisonette,35,15,26
244,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 5 Unit 1302,-1.324595,36.899594,4973188,3,apartment,9,15,28
245,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 1 Unit 479,-1.299416,36.880104,5503240,3,apartment,37,9,20
246,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 23 Unit 1068,-1.32268,36.904419,2927224,2,apartment,22,12,19
247,County affordable,Uasin Gishu,Eldoret Langas — Block 10 Unit 2007,0.498206,35.249983,3351333,2,apartment,16,4,13
248,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 2 Unit 1760,-1.445995,36.975753,3124507,2,apartment,10,11,2
249,County affordable,Uasin Gishu,Eldoret Langas — Block 13 Unit 2199,0.485429,35.239866,2881140,2,maisonette,23,2,3
250,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 20 Unit 1155,-1.266425,36.830851,5671562,4,apartment,33,12,6
251,Boma Yangu / AHP,Nairobi,Starehe — Block 10 Unit 1032,-1.271969,36.846648,5640007,3,apartment,28,16,24
252,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 1 Unit 1326,-1.474564,36.970324,3435007,3,apartment,19,9,9
253,Boma Yangu / AHP,Nairobi,Starehe — Block 22 Unit 1176,-1.280813,36.845966,3074631,3,apartment,41,12,22
254,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 15 Unit 839,-1.462867,36.953985,3811341,4,apartment,25,21,10
255,County affordable,Kisumu,Kisumu Manyatta — Block 19 Unit 1719,-0.12632,34.752906,5060563,3,maisonette,13,11,4
256,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 19 Unit 196,-1.292782,36.846743,2699033,2,apartment,20,17,30
257,County affordable,Kisumu,Kisumu Manyatta — Block 6 Unit 663,-0.116775,34.770679,2446234,1,apartment,27,9,6
258,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 25 Unit 741,-1.282032,36.864523,4236744,3,apartment,28,9,7
259,Boma Yangu / AHP,Nairobi,Starehe — Block 16 Unit 1510,-1.279753,36.832143,3483526,2,maisonette,19,16,11
260,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 15 Unit 775,-1.127677,36.981781,2666010,1,apartment,25,4,13
261,County affordable,Uasin Gishu,Eldoret Langas — Block 2 Unit 1024,0.515561,35.250726,1922112,1,apartment,11,12,13
262,Boma Yangu / AHP,Nairobi,Starehe — Block 11 Unit 2151,-1.281267,36.844678,1824685,1,maisonette,32,6,29
263,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 25 Unit 2160,-1.181974,36.979371,2449593,1,apartment,42,16,6
264,Boma Yangu / AHP,Machakos,Kangundo Road — Block 19 Unit 1878,-1.344093,37.013348,2500672,1,apartment,14,21,25
265,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 17 Unit 2195,-1.117822,36.945096,2751055,1,apartment,31,10,16
266,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 1 Unit 1803,-1.140155,36.981229,4765162,4,maisonette,19,12,13
267,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 11 Unit 1360,-1.456029,36.973148,3149141,3,apartment,28,3,14
268,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 1 Unit 2169,-1.455369,36.981693,4833054,3,maisonette,37,6,7
269,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 2 Unit 1658,-1.318321,36.906897,2397534,2,maisonette,33,11,16
270,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 14 Unit 1538,-1.13887,36.977357,2728218,2,apartment,22,12,12
271,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 19 Unit 390,-1.172205,36.994676,5648112,3,apartment,23,10,7
272,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 11 Unit 1860,-1.265255,36.834645,5499107,4,apartment,27,14,23
273,Boma Yangu / AHP,Nairobi,Starehe — Block 20 Unit 106,-1.264261,36.843539,3540113,2,apartment,26,18,29
274,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 20 Unit 2021,-1.117095,36.944918,1735705,1,apartment,20,15,23
275,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 10 Unit 909,-1.440231,36.955155,6023197,3,apartment,11,12,11
276,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 27 Unit 186,-1.48093,36.942788,3295553,2,apartment,9,4,11
277,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 12 Unit 1257,-1.48209,36.967162,3937873,2,apartment,14,3,14
278,County affordable,Uasin Gishu,Eldoret Langas — Block 17 Unit 1047,0.505163,35.276408,5279355,3,apartment,23,7,6
279,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 7 Unit 465,-1.309025,36.895351,5133718,3,maisonette,43,15,16
280,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 16 Unit 2123,-1.31396,36.895858,2600782,2,apartment,42,13,30
281,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 15 Unit 1886,-1.145123,36.991792,5115038,3,apartment,8,17,26
282,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 11 Unit 874,-1.495119,36.962622,3177241,3,apartment,4,2,7
283,County affordable,Kisumu,Kisumu Manyatta — Block 9 Unit 1327,-0.119749,34.752744,2957836,2,apartment,11,9,12
284,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 2 Unit 1209,-1.512099,36.958416,7838050,4,apartment,17,12,10
285,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 18 Unit 1072,-1.450903,36.965379,3502903,2,apartment,13,5,10
286,Boma Yangu / AHP,Machakos,Kangundo Road — Block 8 Unit 595,-1.323259,37.033967,3522842,3,apartment,18,18,7
287,Boma Yangu / AHP,Nairobi,Starehe — Block 13 Unit 1019,-1.271202,36.848618,4110104,3,maisonette,15,14,27
288,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 26 Unit 926,-1.152729,36.960969,5544544,3,maisonette,6,6,5
289,Private affordable,Kajiado,Ongata Rongai — Block 24 Unit 1020,-1.392999,36.750081,3589757,3,apartment,12,8,5
290,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 1 Unit 1025,-1.480773,36.950454,3815426,3,apartment,6,2,7
291,Coast affordable,Mombasa,Mombasa Likoni — Block 18 Unit 2012,-4.089692,39.658314,3776152,3,maisonette,23,9,9
292,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 16 Unit 1805,-1.163342,36.990785,2314487,1,apartment,40,19,12
293,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 2 Unit 2008,-1.103887,36.963949,5821717,4,apartment,12,14,6
294,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 20 Unit 2078,-1.463607,36.981272,4994938,3,apartment,17,16,13
295,Private affordable,Kajiado,Ongata Rongai — Block 4 Unit 893,-1.391607,36.744155,3880402,3,apartment,28,12,10
296,Private affordable,Kajiado,Ongata Rongai — Block 19 Unit 2100,-1.414911,36.747705,4000632,3,apartment,21,11,7
297,Coast affordable,Mombasa,Mombasa Likoni — Block 15 Unit 1584,-4.101981,39.674946,3401087,3,apartment,23,4,5
298,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 24 Unit 2126,-1.447803,36.95392,3248070,2,apartment,21,12,13
299,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 1 Unit 1151,-1.163376,36.974562,3838262,2,apartment,14,19,16
300,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 24 Unit 1939,-1.272764,36.830648,1724578,1,apartment,22,5,12
301,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 19 Unit 1115,-1.372976,36.95595,4073923,4,apartment,16,18,23
302,Coast affordable,Mombasa,Mombasa Likoni — Block 27 Unit 165,-4.078759,39.653577,3823357,2,maisonette,7,11,9
303,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 15 Unit 769,-1.271166,36.819016,2971513,3,apartment,29,10,22
304,Coast affordable,Mombasa,Mombasa Bamburi — Block 17 Unit 1314,-3.961979,39.725405,5622879,3,apartment,11,6,5
305,Private affordable,Kajiado,Ongata Rongai — Block 12 Unit 408,-1.377485,36.752274,5409307,4,maisonette,24,8,4
306,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 12 Unit 1555,-1.275657,36.85872,2844012,2,apartment,30,12,14
307,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 9 Unit 787,-1.467963,36.988938,3971442,2,apartment,41,11,12
308,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 1 Unit 681,-1.152205,36.968995,3510031,3,apartment,16,12,5
309,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 19 Unit 1863,-1.47025,36.988159,2562073,2,apartment,30,21,18
310,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 8 Unit 609,-1.289775,36.860841,3621766,2,apartment,39,4,24
311,County affordable,Kisumu,Kisumu Manyatta — Block 25 Unit 1150,-0.113614,34.747168,3436245,3,apartment,22,10,8
312,County affordable,Kisumu,Kisumu Manyatta — Block 19 Unit 1558,-0.131481,34.751528,5431036,3,apartment,4,12,2
313,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 26 Unit 360,-1.289774,36.84667,3043957,3,apartment,32,4,25
314,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 13 Unit 162,-1.146179,37.002936,1808333,1,apartment,20,18,23
315,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 10 Unit 561,-1.233847,36.89995,3674215,3,apartment,34,12,22
316,County affordable,Kisumu,Kisumu Manyatta — Block 19 Unit 415,-0.115935,34.773323,4036327,2,apartment,13,10,10
317,County affordable,Nakuru,Nakuru Pipeline — Block 24 Unit 741,-0.292973,36.038666,4130871,3,maisonette,12,9,10
318,County affordable,Nakuru,Nakuru Pipeline — Block 10 Unit 494,-0.279974,36.059857,4184980,3,maisonette,19,12,12
319,Boma Yangu / AHP,Machakos,Kangundo Road — Block 5 Unit 396,-1.319549,37.013109,6235466,4,maisonette,23,12,27
320,County affordable,Uasin Gishu,Eldoret Langas — Block 15 Unit 207,0.515019,35.278215,5322792,3,maisonette,27,5,7
321,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 26 Unit 1309,-1.448419,36.972714,3156236,3,maisonette,40,5,10
322,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 6 Unit 1555,-1.2913,36.853808,3723512,2,apartment,19,5,19
323,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 2 Unit 742,-1.3259,36.885119,2472996,2,apartment,16,18,11
324,Boma Yangu / AHP,Machakos,Kangundo Road — Block 20 Unit 862,-1.334259,37.026143,3943598,4,apartment,34,7,18
325,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 1 Unit 969,-1.116109,36.940036,5359021,3,maisonette,18,12,28
326,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 1 Unit 223,-1.21241,36.909102,3356229,2,maisonette,39,19,22
327,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 9 Unit 2076,-1.22304,36.896229,3556824,2,apartment,13,9,12
328,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 4 Unit 1809,-1.271413,36.830044,4800695,3,apartment,27,14,27
329,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 6 Unit 415,-1.293254,36.845857,3144697,2,apartment,27,17,6
330,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 14 Unit 2112,-1.123803,36.980981,4281448,3,maisonette,26,6,7
331,Private affordable,Kajiado,Ongata Rongai — Block 11 Unit 2142,-1.401066,36.779847,4767550,3,maisonette,23,10,4
332,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 13 Unit 1900,-1.345982,36.961097,3452262,3,apartment,29,19,29
333,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 4 Unit 812,-1.476303,36.996198,3883091,3,apartment,13,13,17
334,Coast affordable,Mombasa,Mombasa Likoni — Block 2 Unit 1985,-4.10071,39.678083,7326826,4,apartment,10,6,2
335,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 6 Unit 1812,-1.482871,36.963905,3141385,2,apartment,25,3,9
336,Coast affordable,Mombasa,Mombasa Likoni — Block 3 Unit 859,-4.071363,39.668788,2111469,1,apartment,4,8,5
337,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 16 Unit 1414,-1.109443,36.958395,3458496,2,apartment,15,15,12
338,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 22 Unit 1123,-1.43363,36.973659,4915171,3,apartment,22,21,24
339,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 19 Unit 866,-1.201364,36.908303,1868964,1,apartment,29,19,13
340,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 2 Unit 1133,-1.139956,36.964644,5520761,3,apartment,11,8,26
341,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 24 Unit 1061,-1.32289,36.892319,4101602,3,maisonette,43,18,11
342,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 14 Unit 1553,-1.156391,37.00412,3928360,2,apartment,22,11,24
343,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 1 Unit 1336,-1.300734,36.901092,3037251,3,maisonette,29,11,13
344,Private affordable,Kajiado,Ongata Rongai — Block 5 Unit 590,-1.388615,36.779278,2059218,1,apartment,17,8,11
345,Boma Yangu / AHP,Machakos,Kangundo Road — Block 13 Unit 967,-1.298032,37.00283,2920258,1,apartment,12,8,30
346,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 10 Unit 1043,-1.168028,36.986344,6610471,4,apartment,45,5,18
347,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 18 Unit 2177,-1.139647,36.939701,4597502,3,maisonette,15,17,21
348,Boma Yangu / AHP,Machakos,Kangundo Road — Block 15 Unit 1819,-1.341155,37.023872,5386013,3,apartment,43,8,10
349,Boma Yangu / AHP,Nairobi,Starehe — Block 20 Unit 237,-1.272746,36.834041,2408716,2,apartment,18,20,30
350,Boma Yangu / AHP,Nairobi,Starehe — Block 23 Unit 1211,-1.281108,36.849179,3902337,3,apartment,25,8,29
351,Private affordable,Kajiado,Ongata Rongai — Block 1 Unit 1624,-1.409038,36.751187,3787466,3,apartment,21,7,2
352,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 10 Unit 1365,-1.281761,36.833157,3270762,2,apartment,19,16,12
353,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 20 Unit 2069,-1.147138,36.99411,4506119,4,apartment,30,19,14
354,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 26 Unit 1315,-1.452114,36.974016,4259539,2,apartment,21,11,4
355,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 22 Unit 1567,-1.10223,36.944247,2614181,2,apartment,31,22,17
356,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 6 Unit 1831,-1.11401,36.966113,2851863,1,maisonette,17,5,16
357,Boma Yangu / AHP,Nairobi,Starehe — Block 9 Unit 779,-1.270924,36.832884,3393416,3,maisonette,18,9,12
358,Coast affordable,Mombasa,Mombasa Bamburi — Block 18 Unit 1325,-3.986798,39.721169,5599450,3,apartment,10,12,4
359,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 6 Unit 1193,-1.303209,36.882782,4823051,3,apartment,29,13,28
360,County affordable,Nakuru,Nakuru Pipeline — Block 18 Unit 551,-0.291539,36.071051,3765644,2,maisonette,10,4,6
361,Coast affordable,Mombasa,Mombasa Likoni — Block 9 Unit 567,-4.094339,39.66212,4053726,2,apartment,13,6,10
362,Coast affordable,Mombasa,Mombasa Bamburi — Block 5 Unit 925,-3.972227,39.74414,6923803,4,apartment,28,9,10
363,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 27 Unit 1976,-1.214678,36.906427,3515595,2,apartment,31,8,20
364,Coast affordable,Mombasa,Mombasa Bamburi — Block 26 Unit 1686,-3.977578,39.723109,5514619,3,apartment,16,4,2
365,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 19 Unit 968,-1.287018,36.863572,5503291,4,apartment,31,11,26
366,Private affordable,Kajiado,Ongata Rongai — Block 17 Unit 2041,-1.390262,36.778002,2981636,1,apartment,26,3,8
367,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 26 Unit 526,-1.489511,36.942364,4035432,3,apartment,4,3,14
368,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 27 Unit 878,-1.468043,36.982655,6310871,4,apartment,23,16,14
369,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 4 Unit 2144,-1.272702,36.836062,5012682,3,apartment,33,19,21
370,County affordable,Uasin Gishu,Eldoret Langas — Block 5 Unit 1305,0.488484,35.241517,3522169,3,maisonette,14,10,12
371,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 3 Unit 2033,-1.465471,36.992181,2595906,2,apartment,18,11,9
372,County affordable,Kisumu,Kisumu Manyatta — Block 12 Unit 1477,-0.111057,34.750885,2009961,1,maisonette,9,7,4
373,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 1 Unit 332,-1.431045,36.969314,7818756,4,maisonette,27,5,8
374,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 1 Unit 2111,-1.355937,36.940424,4330233,4,apartment,45,9,15
375,Coast affordable,Mombasa,Mombasa Bamburi — Block 22 Unit 254,-3.963021,39.715038,4497977,3,apartment,13,2,2
376,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 17 Unit 1850,-1.31616,36.884152,3133900,3,apartment,34,18,11
377,County affordable,Nakuru,Nakuru Pipeline — Block 1 Unit 1291,-0.286393,36.044982,4511995,3,maisonette,13,2,3
378,County affordable,Nakuru,Nakuru Pipeline — Block 16 Unit 2125,-0.28421,36.069828,6134295,4,apartment,27,12,4
379,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 11 Unit 430,-1.353676,36.939575,4858813,4,apartment,45,17,24
380,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 24 Unit 1670,-1.174324,36.979859,5059152,3,apartment,43,19,14
381,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 3 Unit 1159,-1.27666,36.827237,4530567,3,apartment,12,16,10
382,Boma Yangu / AHP,Machakos,Kangundo Road — Block 20 Unit 625,-1.324945,37.040747,3108724,1,apartment,36,21,29
383,Boma Yangu / AHP,Machakos,Kangundo Road — Block 22 Unit 972,-1.322044,36.99543,5308661,3,apartment,33,4,12
384,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 4 Unit 926,-1.235913,36.899402,7128121,4,apartment,16,14,17
