listing_id,housing_program,county,estate,latitude,longitude,price_kes,bedrooms,property_type,schools_2km,hospitals_3km,transit_stops_1km,source,source_url,price_estimated
146,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 146,-1.271041,36.848952,3156850,2,apartment,27,12,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
147,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 147,-1.284925,36.863055,3986146,2,apartment,13,13,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
148,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 148,-1.274298,36.861156,4489010,3,apartment,22,17,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
149,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 149,-1.28173,36.845061,2790949,2,apartment,23,6,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
150,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 150,-1.277236,36.851194,5422290,3,apartment,21,16,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
151,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 151,-1.288296,36.850547,2731874,2,apartment,9,8,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
152,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 152,-1.280642,36.857007,2628270,2,apartment,31,8,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
153,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 153,-1.2685,36.859825,3404977,2,apartment,22,17,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
154,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 154,-1.285879,36.849586,4035194,2,apartment,32,16,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
155,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 155,-1.273705,36.855955,3591824,2,apartment,25,4,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
156,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 156,-1.283781,36.845508,4227567,3,apartment,17,16,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
157,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 157,-1.278045,36.860785,3536026,2,apartment,29,12,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
158,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 158,-1.267648,36.857968,6524023,4,apartment,14,15,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
159,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 159,-1.272619,36.846222,5547829,4,apartment,23,8,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
160,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 160,-1.268592,36.854083,3644675,2,apartment,33,10,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
161,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 161,-1.268486,36.84425,2152380,1,apartment,9,4,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
162,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 162,-1.280598,36.854164,3770379,3,apartment,29,8,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
163,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 163,-1.288842,36.851006,2733020,1,apartment,9,16,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
164,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 164,-1.284271,36.851237,2931232,2,apartment,14,9,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
165,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 165,-1.288831,36.862484,1995083,1,apartment,8,5,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
166,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 166,-1.283527,36.852129,3383203,2,apartment,22,14,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
167,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 167,-1.285273,36.849517,5153406,3,apartment,14,16,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
168,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 168,-1.286043,36.849715,7186426,4,apartment,14,17,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
169,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 169,-1.280462,36.858855,2029628,1,apartment,12,12,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
170,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 170,-1.269469,36.842,2821128,2,apartment,33,6,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
171,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 171,-1.288866,36.856661,2370602,1,apartment,14,5,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
172,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 172,-1.271134,36.841891,3544312,2,apartment,15,15,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
173,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 173,-1.287615,36.860328,6187476,3,apartment,31,8,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
174,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 174,-1.280614,36.85626,4070069,2,apartment,32,17,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
175,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 175,-1.272005,36.849419,3477076,2,apartment,29,5,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
176,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 176,-1.281584,36.849401,2946169,2,apartment,30,5,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
177,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 177,-1.283205,36.842234,2642520,1,apartment,12,13,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
178,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 178,-1.273795,36.849389,5441037,3,apartment,11,16,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
179,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 179,-1.288496,36.845227,5342587,3,apartment,26,4,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
180,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 180,-1.267718,36.841874,4918961,3,apartment,32,4,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
181,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 181,-1.27749,36.844823,6832613,4,apartment,32,5,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
182,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 182,-1.276598,36.848334,3457920,2,apartment,27,4,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
183,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 183,-1.284447,36.857704,6139443,3,apartment,30,6,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
184,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 184,-1.28597,36.862751,2514856,1,apartment,30,7,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
185,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 185,-1.278236,36.851286,5554323,3,apartment,26,11,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
186,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 186,-1.273319,36.86538,5074038,3,apartment,12,9,23,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
187,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 187,-1.291222,36.860882,3173489,2,apartment,22,9,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
188,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 188,-1.270169,36.851258,5301030,4,apartment,12,13,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
189,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 189,-1.268444,36.84606,3691160,2,apartment,13,16,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
190,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 190,-1.286429,36.853053,7920264,4,apartment,31,14,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
191,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 191,-1.282424,36.854186,5284071,4,apartment,28,13,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
192,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 192,-1.277842,36.844288,3852736,2,apartment,29,16,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
193,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 193,-1.272367,36.844174,5010386,4,apartment,13,10,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
194,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 194,-1.268019,36.850829,2637024,2,apartment,29,14,23,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
195,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 195,-1.28205,36.849437,6113889,4,apartment,24,11,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
196,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 196,-1.277078,36.864227,3254623,2,apartment,21,10,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
197,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 197,-1.282468,36.851236,3830268,2,apartment,11,8,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
198,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 198,-1.283373,36.864695,3695299,2,apartment,27,7,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
199,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 199,-1.273437,36.862922,2212581,1,apartment,15,10,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
200,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 200,-1.278993,36.85302,5594451,4,apartment,20,7,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
201,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 201,-1.279965,36.864802,2093696,1,apartment,25,13,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
202,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 202,-1.285462,36.848852,5354214,4,apartment,16,14,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
203,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 203,-1.269881,36.865407,6964681,4,apartment,34,8,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
204,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 204,-1.288214,36.849085,3786737,3,apartment,14,11,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
205,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 205,-1.271222,36.85658,2283069,1,apartment,22,11,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
206,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 206,-1.287673,36.862224,2103906,1,apartment,18,12,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
207,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 207,-1.284416,36.850688,5771536,3,apartment,18,5,20,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
208,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 208,-1.286557,36.864375,2726823,1,apartment,19,5,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
209,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 209,-1.289111,36.848127,5569062,4,apartment,30,12,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
210,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 210,-1.280724,36.847664,4675276,3,apartment,31,13,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
211,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 211,-1.270531,36.849921,4990657,3,apartment,22,14,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
212,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 212,-1.287651,36.864338,2991674,2,apartment,10,16,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
213,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 213,-1.279097,36.853552,4774061,3,apartment,22,9,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
214,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 214,-1.288359,36.844794,4729864,3,apartment,12,17,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
215,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 215,-1.268644,36.845703,3196155,2,apartment,22,17,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
216,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 216,-1.2908,36.844632,3005095,2,apartment,12,16,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
217,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 217,-1.276926,36.852938,4153513,2,apartment,18,11,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
218,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 218,-1.267794,36.861417,4086821,3,apartment,30,14,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
219,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 219,-1.287852,36.863874,3690990,2,apartment,17,11,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
220,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 220,-1.272454,36.856723,6095691,4,apartment,9,14,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
221,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 221,-1.286434,36.863948,4980669,3,apartment,19,8,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
222,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 222,-1.26768,36.848519,3606002,3,apartment,31,4,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
223,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 223,-1.288424,36.845433,3860216,2,apartment,25,10,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
224,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 224,-1.283861,36.859206,4074963,2,apartment,27,10,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
225,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 225,-1.277128,36.853124,5196189,3,apartment,33,11,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
226,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 226,-1.275247,36.862082,2883576,2,apartment,23,4,24,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
227,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 227,-1.270101,36.859768,3044404,2,apartment,34,10,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
228,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 228,-1.284261,36.864518,5315988,3,apartment,27,9,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
229,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 229,-1.281846,36.855261,3988740,3,apartment,27,12,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
230,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 230,-1.281458,36.857307,5958424,3,apartment,18,8,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
231,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 231,-1.28096,36.844797,3923574,2,apartment,10,8,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
232,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 232,-1.275611,36.842252,2586621,1,apartment,31,8,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
233,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 233,-1.272845,36.862433,3801993,2,apartment,14,16,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
234,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 234,-1.284917,36.845105,2806980,2,apartment,15,7,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
235,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 235,-1.269673,36.846638,6097508,3,apartment,22,11,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
236,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 236,-1.276879,36.8479,6077598,3,apartment,16,12,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
237,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 237,-1.268094,36.85137,3304602,2,apartment,26,11,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
238,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 238,-1.270518,36.856423,3240098,2,apartment,17,10,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
239,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 239,-1.271025,36.849511,7741162,4,apartment,22,13,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
240,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 240,-1.283502,36.847638,3244524,2,apartment,32,17,23,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
241,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 241,-1.268044,36.859657,3949316,2,apartment,34,14,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
242,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 242,-1.279986,36.852732,5419567,3,apartment,14,12,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
243,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 243,-1.285333,36.855841,4352232,3,apartment,17,9,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
244,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 244,-1.271936,36.862431,3513565,2,apartment,12,9,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
245,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 245,-1.272381,36.861918,2203355,1,apartment,14,5,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
246,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 246,-1.288744,36.851139,4771560,3,apartment,34,8,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
247,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 247,-1.281374,36.85665,5492683,4,apartment,31,17,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
248,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 248,-1.28985,36.84509,6883506,4,apartment,29,7,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
249,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 249,-1.275598,36.844462,4015758,2,apartment,27,15,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
250,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 250,-1.281357,36.85503,2989849,2,apartment,21,8,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
251,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 251,-1.267712,36.865764,5296985,3,apartment,8,11,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
252,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 252,-1.274053,36.865218,2184553,1,apartment,16,8,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
253,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 253,-1.290287,36.857912,3279643,2,apartment,28,8,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
254,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 254,-1.27155,36.861487,6034862,3,apartment,19,9,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
255,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 255,-1.272288,36.853568,3798113,2,apartment,13,16,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
256,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 256,-1.270423,36.844084,3121429,2,apartment,12,8,15,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
257,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 257,-1.290254,36.84179,2708029,2,apartment,10,10,22,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
258,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 258,-1.290685,36.857432,5541504,3,apartment,30,8,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
259,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 259,-1.270862,36.861533,1976236,1,apartment,22,11,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
260,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 260,-1.289295,36.851245,5018551,3,apartment,27,12,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
261,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 261,-1.279421,36.859784,3803726,2,apartment,27,10,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
262,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 262,-1.28626,36.846779,3637883,2,apartment,28,17,7,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
263,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 263,-1.28729,36.845986,3823554,3,apartment,9,15,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
264,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 264,-1.267752,36.845071,4180381,2,apartment,25,6,13,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
265,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 265,-1.270519,36.865192,6257338,4,apartment,33,16,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
266,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 266,-1.286222,36.857523,4114527,2,apartment,15,7,19,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
267,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 267,-1.278299,36.861663,2479704,1,apartment,18,13,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
268,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 268,-1.290334,36.856215,2246438,1,apartment,21,12,10,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
269,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 269,-1.273331,36.861616,3269849,2,apartment,17,11,8,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
270,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 270,-1.285024,36.854304,2859985,2,apartment,16,10,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
271,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 271,-1.289935,36.841803,5359296,3,apartment,8,6,16,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
272,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 272,-1.27601,36.845905,7687472,4,apartment,32,5,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
273,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 273,-1.269068,36.843205,4837838,3,apartment,17,7,14,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
274,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 274,-1.286829,36.858086,3670155,3,apartment,13,16,6,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
275,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 275,-1.281375,36.846005,2931176,2,apartment,10,5,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
276,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 276,-1.283831,36.850436,5781761,4,apartment,9,11,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
277,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 277,-1.276869,36.846707,3023691,2,apartment,29,16,5,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
278,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 278,-1.289125,36.844355,5162757,4,apartment,11,10,17,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
279,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 279,-1.271064,36.85988,2795150,2,apartment,10,15,18,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
280,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 280,-1.267601,36.842838,2935949,2,apartment,18,4,11,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
281,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 281,-1.277676,36.861126,4117832,2,apartment,32,6,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
282,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 282,-1.279554,36.853626,5927301,4,apartment,34,17,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
283,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 283,-1.277487,36.844851,4633565,3,apartment,25,8,9,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
284,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 284,-1.289042,36.862565,2649684,2,apartment,23,12,12,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
285,Boma Yangu / AHP,Nairobi,Shauri Moyo - Unit 285,-1.281164,36.856973,4662540,3,apartment,18,16,21,boma_yangu_public,https://legacy.bomayangu.go.ke/Ahp,True
